,HOUR,MAKE,BODY_TYP,MOD_YEAR,AGE,INJ_SEV,REST_USE,EJECTION,VE_FORMS,VSURCOND,ROLLOVER,TRAV_SP,VSPD_LIM,LGT_COND,DIF_SP
7237,17,Chevrolet,Pickups,15.0,60,Suspected Minor Injury,1,0,2,1,0,65,65,0,0
7238,17,GMC,SUVs,8.0,64,Fatal Injury,1,0,2,1,0,65,65,0,0
7239,6,Ford,Pickups,6.0,72,Fatal Injury,1,0,2,0,0,55,55,0,0
7240,10,Ford,Pickups,12.0,75,Fatal Injury,1,0,1,0,1,45,25,0,20
7241,17,Honda,Sedans,4.0,69,No Apparent Injury,1,0,4,0,0,0,35,0,-35
7242,17,Toyota,Sedans,2.0,19,Possible Injury,1,0,4,0,0,0,35,0,-35
7243,15,Chevrolet,Sedans,10.0,84,Fatal Injury,1,0,2,0,0,65,55,0,10
7244,15,Toyota,SUVs,3.0,40,No Apparent Injury,1,0,2,0,0,55,55,0,0
7245,15,Toyota,SUVs,3.0,34,No Apparent Injury,1,0,2,0,0,55,55,0,0
7246,23,GMC,Pickups,26.0,30,Fatal Injury,0,1,2,0,1,100,45,2,55
7247,11,Chevrolet,Pickups,12.0,49,Possible Injury,1,0,2,0,0,48,45,0,3
7248,17,Ford,Sedans,14.0,22,Fatal Injury,0,0,2,0,0,5,55,0,-50
7249,17,Ford,SUVs,2.0,39,Possible Injury,1,0,2,0,0,55,55,0,0
7250,22,Toyota,Sedans,7.0,72,No Apparent Injury,1,0,1,0,0,55,60,2,-5
7251,12,Toyota,SUVs,15.0,33,Fatal Injury,1,0,2,0,1,55,55,0,0
7252,12,Toyota,SUVs,15.0,29,Suspected Minor Injury,1,0,2,0,1,55,55,0,0
7253,9,Ford,SUVs,23.0,58,Fatal Injury,0,0,1,0,1,55,55,0,0
7254,6,Toyota,Pickups,1.0,26,No Apparent Injury,1,0,2,0,0,37,50,1,-13
7255,4,Ford,Pickups,14.0,19,No Apparent Injury,1,0,1,0,0,55,55,2,0
7256,11,Ford,Pickups,19.0,54,Fatal Injury,1,0,1,0,0,90,45,0,45
7257,10,BMW,Pickups,2.0,59,No Apparent Injury,0,0,1,0,0,15,35,0,-20
7258,10,BMW,Pickups,2.0,30,Fatal Injury,0,1,1,0,0,15,35,0,-20
7259,10,BMW,Pickups,2.0,26,Possible Injury,0,1,1,0,0,15,35,0,-20
7260,23,BMW,SUVs,15.0,25,Fatal Injury,0,1,1,0,1,55,55,2,0
7261,23,BMW,SUVs,15.0,25,Possible Injury,0,0,1,0,1,55,55,2,0
7262,20,Chevrolet,Pickups,11.0,35,No Apparent Injury,1,0,1,0,0,55,55,2,0
7263,20,Chevrolet,Pickups,11.0,47,No Apparent Injury,1,0,1,0,0,55,55,2,0
7264,4,Dodge,SUVs,7.0,53,No Apparent Injury,1,0,1,0,0,45,45,2,0
7265,7,Honda,Sedans,17.0,40,Fatal Injury,1,0,2,0,1,55,55,0,0
7266,7,Honda,Sedans,17.0,40,Fatal Injury,0,0,2,0,1,55,55,0,0
7269,17,Chevrolet,Pickups,6.0,44,Suspected Minor Injury,1,0,2,0,0,45,45,0,0
7270,16,Chevrolet,Pickups,4.0,29,Fatal Injury,0,2,1,0,0,80,55,0,25
7271,16,Chevrolet,Pickups,4.0,29,Suspected Minor Injury,0,0,1,0,0,80,55,0,25
7272,19,Honda,SUVs,3.0,78,Possible Injury,1,0,1,0,0,60,70,2,-10
7273,19,Honda,SUVs,3.0,61,No Apparent Injury,1,0,1,0,0,60,70,2,-10
7274,22,Dodge,SUVs,7.0,26,Suspected Minor Injury,0,0,1,1,0,60,70,2,-10
7275,22,Dodge,SUVs,7.0,33,Fatal Injury,0,0,1,1,0,60,70,2,-10
7276,22,Dodge,SUVs,7.0,26,Suspected Minor Injury,1,0,1,1,0,60,70,2,-10
7277,19,Honda,Sedans,15.0,53,Fatal Injury,0,0,1,0,1,60,55,0,5
7278,20,Ford,Pickups,13.0,30,Suspected Minor Injury,0,0,2,0,0,55,55,2,0
7279,19,Chevrolet,Pickups,10.0,62,No Apparent Injury,1,0,1,0,0,58,55,2,3
7280,2,Chevrolet,Pickups,17.0,35,Fatal Injury,0,0,1,0,1,64,55,2,9
7281,19,Ford,Pickups,21.0,60,No Apparent Injury,1,0,1,0,0,65,65,2,0
7282,22,Ford,Pickups,8.0,53,Fatal Injury,0,1,1,0,1,90,55,2,35
7283,2,Dodge,Pickups,18.0,28,No Apparent Injury,1,0,1,0,0,45,45,2,0
7284,13,Ford,Pickups,12.0,26,Fatal Injury,1,0,1,0,0,55,55,0,0
7285,13,Ford,Pickups,12.0,48,Fatal Injury,1,0,1,0,0,55,55,0,0
7286,15,Ford,Sedans,18.0,26,Fatal Injury,0,0,1,0,0,70,55,0,15
7291,6,Hyundai,Sedans,12.0,27,No Apparent Injury,1,0,2,0,0,20,45,1,-25
7292,14,GMC,Pickups,4.0,57,Possible Injury,1,0,2,1,1,55,55,0,0
7293,5,BMW,Sedans,7.0,29,Fatal Injury,1,0,2,0,0,80,55,2,25
7294,21,Ford,Sedans,16.0,31,Possible Injury,1,0,1,1,0,60,55,2,5
7295,21,Ford,Sedans,16.0,17,Fatal Injury,0,1,1,1,0,60,55,2,5
7296,12,Honda,Sedans,15.0,20,No Apparent Injury,1,0,2,0,0,45,45,0,0
7297,21,GMC,Pickups,5.0,24,Possible Injury,0,0,2,0,0,50,50,2,0
7298,21,Honda,Sedans,10.0,17,Suspected Minor Injury,1,0,2,0,0,50,50,2,0
7299,21,Honda,Sedans,10.0,16,Fatal Injury,1,0,2,0,0,50,50,2,0
7300,21,Honda,Sedans,10.0,16,Suspected Serious Injury,1,0,2,0,0,50,50,2,0
7301,22,BMW,Sedans,5.0,26,No Apparent Injury,1,0,1,0,0,45,45,2,0
7302,22,BMW,Sedans,5.0,25,No Apparent Injury,1,0,1,0,0,45,45,2,0
7303,10,GMC,Pickups,8.0,19,Possible Injury,1,0,3,0,0,50,50,0,0
7304,10,GMC,Pickups,8.0,18,No Apparent Injury,0,0,3,0,0,50,50,0,0
7305,10,Toyota,Sedans,12.0,69,Fatal Injury,1,0,3,0,0,50,50,0,0
7306,10,Honda,Sedans,14.0,25,Possible Injury,1,0,3,0,0,50,50,0,0
7307,10,Honda,Sedans,14.0,25,Possible Injury,1,0,3,0,0,50,50,0,0
7308,13,Jeep,SUVs,20.0,21,Suspected Serious Injury,0,1,1,0,1,55,55,0,0
7309,13,Jeep,SUVs,20.0,34,Fatal Injury,0,2,1,0,1,55,55,0,0
7310,6,Chevrolet,Pickups,6.0,34,Fatal Injury,1,0,1,0,0,84,55,1,29
7311,12,BMW,Pickups,23.0,33,Fatal Injury,0,2,1,0,1,55,55,0,0
7312,23,Chevrolet,Pickups,15.0,40,Suspected Serious Injury,0,0,2,0,0,31,45,2,-14
7313,23,Chevrolet,Pickups,15.0,36,Suspected Minor Injury,1,0,2,0,0,31,45,2,-14
7314,19,BMW,Sedans,14.0,33,Fatal Injury,1,0,2,0,0,70,65,2,5
7315,17,Chevrolet,Sedans,16.0,58,Fatal Injury,1,0,2,0,0,15,55,0,-40
7316,17,Chevrolet,Sedans,16.0,54,Suspected Minor Injury,1,0,2,0,0,15,55,0,-40
7317,11,Ford,Pickups,3.0,86,Fatal Injury,1,0,2,0,0,55,55,0,0
7318,22,Dodge,Pickups,19.0,40,Possible Injury,1,0,2,0,0,55,55,2,0
7319,0,Chevrolet,Pickups,24.0,17,Suspected Minor Injury,0,1,1,1,1,75,50,2,25
7320,0,Chevrolet,Pickups,24.0,16,Fatal Injury,0,2,1,1,1,75,50,2,25
7321,20,Toyota,Sedans,5.0,19,No Apparent Injury,1,0,1,0,0,50,55,2,-5
7322,20,Toyota,Sedans,5.0,19,No Apparent Injury,1,0,1,0,0,50,55,2,-5
7323,22,Chevrolet,Sedans,7.0,36,Suspected Minor Injury,1,0,1,0,0,55,55,2,0
7324,22,Chevrolet,Sedans,7.0,37,Fatal Injury,0,0,1,0,0,55,55,2,0
7325,22,Dodge,Sedans,11.0,19,Fatal Injury,1,0,1,1,0,112,55,2,57
7326,7,Ford,SUVs,16.0,31,Fatal Injury,0,1,1,0,1,60,55,0,5
7327,7,Ford,SUVs,16.0,3,Suspected Minor Injury,0,1,1,0,1,60,55,0,5
7328,23,Chevrolet,Sedans,14.0,26,Fatal Injury,1,0,1,0,0,55,55,2,0
7329,17,Honda,SUVs,15.0,64,No Apparent Injury,1,0,1,0,0,50,55,0,-5
7330,14,Chevrolet,Pickups,15.0,56,Fatal Injury,1,0,3,0,0,55,55,0,0
7331,14,Ford,Pickups,4.0,64,Possible Injury,1,0,3,0,0,50,55,0,-5
7332,14,Ford,Pickups,2.0,46,Possible Injury,1,0,3,0,0,55,55,0,0
7333,20,Dodge,Pickups,20.0,27,Possible Injury,0,0,2,1,0,40,55,2,-15
7334,20,Dodge,Pickups,20.0,27,Possible Injury,1,0,2,1,0,40,55,2,-15
7335,20,Dodge,Pickups,20.0,2,Fatal Injury,0,0,2,1,0,40,55,2,-15
7336,20,Dodge,Pickups,20.0,4,Suspected Minor Injury,0,0,2,1,0,40,55,2,-15
7337,20,Dodge,Pickups,20.0,6,Suspected Serious Injury,0,0,2,1,0,40,55,2,-15
7338,20,GMC,Pickups,1.0,50,Possible Injury,1,0,2,1,0,50,55,2,-5
7339,20,GMC,Pickups,1.0,50,Suspected Minor Injury,1,0,2,1,0,50,55,2,-5
7340,20,GMC,Pickups,1.0,26,No Apparent Injury,0,0,2,1,0,50,55,2,-5
7341,17,Ford,Sedans,8.0,43,Fatal Injury,1,0,1,0,0,65,45,1,20
7342,17,Ford,Sedans,8.0,27,Fatal Injury,1,0,1,0,0,65,45,1,20
7343,17,Ford,Sedans,12.0,51,No Apparent Injury,1,0,2,0,0,55,55,0,0
7344,11,Toyota,SUVs,11.0,64,No Apparent Injury,1,0,2,0,0,0,65,0,-65
7345,20,Ford,Sedans,11.0,24,No Apparent Injury,1,0,1,0,0,55,55,2,0
7346,21,Ford,SUVs,14.0,38,Suspected Minor Injury,1,0,2,0,1,55,55,2,0
7347,21,BMW,Sedans,6.0,22,Suspected Serious Injury,1,0,2,0,0,55,55,2,0
7348,21,BMW,Sedans,6.0,22,Fatal Injury,1,0,2,0,0,55,55,2,0
7349,3,Ford,Pickups,13.0,20,Fatal Injury,0,2,1,1,0,50,35,2,15
7350,3,Ford,Pickups,13.0,19,Possible Injury,0,0,1,1,0,50,35,2,15
7351,18,Toyota,Sedans,13.0,30,No Apparent Injury,1,0,1,1,0,45,45,2,0
7352,22,GMC,Pickups,14.0,60,Fatal Injury,0,0,1,1,0,65,65,2,0
7353,21,Toyota,Sedans,6.0,69,No Apparent Injury,1,0,1,0,0,50,55,2,-5
7354,1,Honda,Sedans,17.0,56,Fatal Injury,1,0,2,0,0,0,45,2,-45
7355,7,BMW,Sedans,3.0,21,Possible Injury,1,0,1,0,0,65,55,0,10
7356,7,BMW,Sedans,3.0,23,Possible Injury,1,0,1,0,0,65,55,0,10
7357,19,Ford,Sedans,12.0,55,Fatal Injury,1,0,2,1,0,5,55,2,-50
7358,19,Ford,Sedans,12.0,30,Possible Injury,0,0,2,1,0,5,55,2,-50
7359,19,Ford,Sedans,12.0,20,Suspected Minor Injury,0,0,2,1,0,5,55,2,-50
7360,19,Jeep,SUVs,16.0,35,No Apparent Injury,1,0,1,0,0,70,70,2,0
7361,19,Jeep,SUVs,16.0,8,No Apparent Injury,1,0,1,0,0,70,70,2,0
7362,19,Jeep,SUVs,16.0,2,No Apparent Injury,1,0,1,0,0,70,70,2,0
7363,19,Chevrolet,Sedans,8.0,21,No Apparent Injury,1,0,1,0,0,25,25,0,0
7364,19,Chevrolet,Sedans,8.0,20,No Apparent Injury,1,0,1,0,0,25,25,0,0
7365,0,Jeep,SUVs,20.0,49,Fatal Injury,0,1,1,1,1,70,50,2,20
7366,2,Chevrolet,Sedans,8.0,23,Suspected Minor Injury,1,0,2,0,0,35,35,2,0
7367,2,Chevrolet,Sedans,8.0,23,Suspected Minor Injury,1,0,2,0,0,35,35,2,0
7368,1,GMC,SUVs,8.0,69,Fatal Injury,1,0,1,0,0,0,25,2,-25
7369,18,Toyota,Sedans,16.0,46,Suspected Minor Injury,1,0,2,0,0,99,45,2,54
7370,18,Toyota,Sedans,16.0,56,Suspected Minor Injury,1,0,2,0,0,99,45,2,54
7371,23,Chevrolet,Sedans,3.0,26,No Apparent Injury,0,0,2,0,0,66,50,2,16
7372,14,Jeep,SUVs,7.0,23,Possible Injury,0,0,2,0,0,13,45,0,-32
7373,14,Jeep,SUVs,7.0,15,Possible Injury,1,0,2,0,0,13,45,0,-32
7374,2,Dodge,SUVs,6.0,30,No Apparent Injury,1,0,1,0,0,40,40,2,0
7375,6,Toyota,Pickups,5.0,33,Suspected Serious Injury,1,0,2,0,0,59,55,1,4
7376,15,GMC,SUVs,6.0,83,No Apparent Injury,1,0,1,1,0,20,25,0,-5
7377,22,BMW,Sedans,2.0,55,Fatal Injury,0,0,2,0,0,45,45,2,0
7378,1,Dodge,Sedans,6.0,29,Fatal Injury,1,0,2,1,0,70,65,2,5
7379,2,GMC,Pickups,16.0,19,Fatal Injury,0,1,1,1,1,85,50,2,35
7380,2,GMC,Pickups,16.0,22,Suspected Minor Injury,0,1,1,1,1,85,50,2,35
7381,2,GMC,Pickups,16.0,23,Suspected Minor Injury,0,1,1,1,1,85,50,2,35
7382,2,GMC,Pickups,16.0,18,Suspected Minor Injury,0,1,1,1,1,85,50,2,35
7383,20,Dodge,Pickups,7.0,28,No Apparent Injury,1,0,2,0,0,55,55,0,0
7384,20,Dodge,Pickups,7.0,13,No Apparent Injury,1,0,2,0,0,55,55,0,0
7385,4,Chevrolet,Pickups,17.0,23,Fatal Injury,0,0,2,0,0,61,55,2,6
7386,11,Chevrolet,SUVs,13.0,36,No Apparent Injury,1,0,1,1,0,55,55,0,0
7387,11,Chevrolet,SUVs,13.0,39,No Apparent Injury,1,0,1,1,0,55,55,0,0
7388,16,Jeep,SUVs,29.0,18,No Apparent Injury,0,2,1,0,1,30,35,0,-5
7389,16,Jeep,SUVs,29.0,19,Fatal Injury,0,1,1,0,1,30,35,0,-5
7390,16,Jeep,SUVs,29.0,20,No Apparent Injury,1,0,1,0,1,30,35,0,-5
7391,16,Jeep,SUVs,29.0,18,No Apparent Injury,1,0,1,0,1,30,35,0,-5
7392,18,Chevrolet,Pickups,19.0,33,Fatal Injury,0,0,2,0,1,65,55,2,10
7393,14,Toyota,Sedans,14.0,31,Fatal Injury,1,0,2,0,0,5,35,0,-30
7394,20,Toyota,SUVs,12.0,41,Suspected Minor Injury,0,0,1,0,1,70,55,2,15
7395,20,Toyota,SUVs,12.0,44,Fatal Injury,0,1,1,0,1,70,55,2,15
7396,21,Ford,Pickups,5.0,43,No Apparent Injury,1,0,1,0,0,50,55,2,-5
7397,0,Chevrolet,SUVs,16.0,49,Fatal Injury,0,1,1,1,1,75,55,2,20
7398,8,Jeep,SUVs,14.0,19,No Apparent Injury,1,0,1,0,0,27,25,0,2
7399,22,Toyota,SUVs,22.0,21,Fatal Injury,0,1,1,0,1,90,70,2,20
7400,0,Hyundai,SUVs,4.0,35,No Apparent Injury,1,0,1,0,0,45,45,2,0
7401,23,BMW,Sedans,2.0,36,Possible Injury,1,0,1,0,0,35,35,2,0
7402,10,Ford,Sedans,11.0,83,Fatal Injury,0,0,1,0,0,70,70,0,0
7403,21,Chevrolet,Pickups,5.0,20,Suspected Minor Injury,0,0,2,0,0,55,55,2,0
7404,21,Ford,Pickups,4.0,74,Fatal Injury,1,0,2,0,0,55,55,2,0
7405,6,Ford,Pickups,49.0,66,Fatal Injury,0,0,2,1,0,30,55,0,-25
7406,6,Dodge,Pickups,8.0,25,No Apparent Injury,1,0,2,1,0,55,55,0,0
7407,0,Chevrolet,Pickups,13.0,26,Fatal Injury,0,1,1,1,1,90,60,2,30
7408,10,Chevrolet,Pickups,6.0,79,Fatal Injury,0,0,3,0,0,60,45,0,15
7409,10,BMW,Sedans,2.0,28,No Apparent Injury,1,0,3,0,0,0,45,0,-45
7410,18,Dodge,Pickups,20.0,21,Fatal Injury,1,0,1,1,1,70,70,2,0
7411,4,Ford,SUVs,1.0,23,No Apparent Injury,1,0,1,0,0,45,45,2,0
7412,17,Honda,SUVs,3.0,63,No Apparent Injury,1,0,2,0,0,10,45,2,-35
7413,18,Ford,Pickups,5.0,30,Possible Injury,1,0,4,0,0,70,70,2,0
7414,18,Dodge,Pickups,11.0,48,Possible Injury,1,0,4,0,0,40,70,2,-30
7415,21,Chevrolet,Pickups,19.0,24,Fatal Injury,0,0,1,0,0,55,55,2,0
7416,21,Chevrolet,Pickups,19.0,8,Possible Injury,1,0,1,0,0,55,55,2,0
7417,14,Honda,Sedans,7.0,37,Fatal Injury,0,0,1,1,0,70,55,0,15
7418,6,Chevrolet,Sedans,15.0,30,No Apparent Injury,1,0,1,0,0,55,55,2,0
7419,2,Ford,Pickups,1.0,53,Suspected Minor Injury,1,0,2,0,0,56,65,2,-9
7420,21,Ford,Pickups,10.0,32,Fatal Injury,1,0,2,0,1,70,60,2,10
7421,21,Ford,Pickups,10.0,29,Fatal Injury,1,0,2,0,1,70,60,2,10
7422,21,Toyota,Pickups,12.0,48,No Apparent Injury,1,0,2,0,0,30,60,2,-30
7423,21,Toyota,Pickups,12.0,12,No Apparent Injury,1,0,2,0,0,30,60,2,-30
7424,21,Toyota,Pickups,12.0,54,No Apparent Injury,1,0,2,0,0,30,60,2,-30
7425,16,GMC,Pickups,23.0,28,Fatal Injury,1,0,1,0,0,55,40,0,15
7426,11,Honda,Sedans,8.0,66,Suspected Minor Injury,1,0,3,0,0,70,70,0,0
7427,11,Honda,Sedans,8.0,64,Fatal Injury,1,0,3,0,0,70,70,0,0
7428,11,Chevrolet,Sedans,10.0,26,No Apparent Injury,1,0,3,0,0,70,70,0,0
7429,11,Chevrolet,Sedans,10.0,20,No Apparent Injury,1,0,3,0,0,70,70,0,0
7430,21,GMC,SUVs,6.0,46,Fatal Injury,1,0,11,1,0,0,70,2,-70
7431,21,GMC,SUVs,6.0,7,Suspected Serious Injury,1,0,11,1,0,0,70,2,-70
7432,21,Chevrolet,Sedans,2.0,31,Suspected Serious Injury,1,0,11,1,0,0,70,2,-70
7433,21,Chevrolet,Sedans,2.0,17,Suspected Minor Injury,1,0,11,1,0,0,70,2,-70
7434,21,BMW,Sedans,2.0,35,Possible Injury,1,0,11,1,0,0,70,2,-70
7435,21,Toyota,SUVs,4.0,43,Possible Injury,1,0,11,1,0,0,70,2,-70
7436,21,Toyota,SUVs,4.0,38,Possible Injury,1,0,11,1,0,0,70,2,-70
7437,21,Toyota,SUVs,4.0,11,Possible Injury,1,0,11,1,0,0,70,2,-70
7438,21,Chevrolet,Pickups,3.0,56,Possible Injury,1,0,11,1,0,0,70,2,-70
7439,21,BMW,Sedans,11.0,32,Possible Injury,1,0,11,1,0,0,70,2,-70
7440,21,BMW,Sedans,11.0,2,Possible Injury,1,0,11,1,0,0,70,2,-70
7441,20,Chevrolet,Pickups,4.0,21,No Apparent Injury,0,0,1,0,0,45,35,2,10
7442,20,Chevrolet,Pickups,4.0,22,Fatal Injury,0,0,1,0,0,45,35,2,10
7443,20,Chevrolet,Pickups,4.0,23,No Apparent Injury,0,0,1,0,0,45,35,2,10
7444,20,Chevrolet,Pickups,4.0,23,No Apparent Injury,0,0,1,0,0,45,35,2,10
7445,18,Toyota,Sedans,9.0,53,Fatal Injury,0,0,2,0,0,60,55,2,5
7446,19,Jeep,SUVs,1.0,31,No Apparent Injury,1,0,1,0,0,65,65,2,0
7447,4,Toyota,Sedans,27.0,24,Fatal Injury,0,1,1,0,1,55,55,2,0
7448,14,Dodge,Pickups,10.0,47,Fatal Injury,1,0,1,0,0,65,55,0,10
7449,13,Ford,Sedans,13.0,31,Fatal Injury,1,0,3,0,0,0,45,0,-45
7450,11,Ford,Sedans,3.0,21,No Apparent Injury,1,0,3,0,0,0,45,0,-45
7451,11,Ford,Sedans,3.0,41,No Apparent Injury,1,0,3,0,0,0,45,0,-45
7452,10,Honda,SUVs,11.0,28,No Apparent Injury,1,0,2,0,0,0,55,0,-55
7453,10,Honda,SUVs,11.0,29,No Apparent Injury,1,0,2,0,0,0,55,0,-55
7454,0,Chevrolet,Sedans,11.0,46,Fatal Injury,1,0,2,0,0,50,50,2,0
7455,0,Ford,Sedans,5.0,45,Suspected Minor Injury,1,0,2,0,0,50,50,2,0
7456,0,Ford,Sedans,5.0,56,Suspected Minor Injury,1,0,2,0,0,50,50,2,0
7457,9,Ford,SUVs,20.0,58,No Apparent Injury,1,0,3,1,0,0,55,0,-55
7458,13,Ford,Pickups,11.0,61,No Apparent Injury,1,0,4,0,0,0,50,0,-50
7459,19,BMW,SUVs,5.0,33,No Apparent Injury,1,0,6,0,0,0,50,0,-50
7460,19,Toyota,SUVs,1.0,37,No Apparent Injury,1,0,6,0,0,0,50,0,-50
7461,15,Honda,SUVs,12.0,48,No Apparent Injury,1,0,5,1,0,0,55,0,-55
7462,15,Toyota,SUVs,4.0,43,No Apparent Injury,1,0,5,1,0,0,55,0,-55
7463,15,Toyota,SUVs,4.0,14,No Apparent Injury,1,0,5,1,0,0,55,0,-55
7464,3,Honda,SUVs,5.0,40,Suspected Minor Injury,1,0,3,1,0,0,50,2,-50
7465,3,Honda,SUVs,5.0,56,Suspected Minor Injury,1,0,3,1,0,0,50,2,-50
7466,19,Ford,Pickups,3.0,30,Possible Injury,1,0,2,0,0,0,35,1,-35
7467,23,Ford,Sedans,7.0,36,No Apparent Injury,1,0,4,0,0,0,55,2,-55
7468,16,Chevrolet,Sedans,4.0,38,Suspected Minor Injury,1,0,3,1,0,0,55,0,-55
7469,16,Chevrolet,Sedans,4.0,29,Suspected Minor Injury,1,0,3,1,0,0,55,0,-55
7470,21,Chevrolet,Sedans,11.0,21,No Apparent Injury,1,0,3,0,0,0,35,2,-35
7471,21,Chevrolet,Sedans,11.0,21,No Apparent Injury,1,0,3,0,0,0,35,2,-35
7472,23,Honda,Sedans,3.0,63,No Apparent Injury,1,0,3,0,0,0,45,2,-45
7473,9,Honda,Sedans,15.0,63,Possible Injury,1,0,5,0,0,0,45,0,-45
7474,9,Honda,Sedans,18.0,39,Possible Injury,1,0,5,0,0,0,45,0,-45
7475,1,Hyundai,Sedans,4.0,26,Possible Injury,1,0,3,1,0,80,65,2,15
7476,3,Honda,Sedans,7.0,24,Fatal Injury,1,0,2,0,0,0,65,2,-65
7477,3,BMW,Sedans,3.0,51,Suspected Serious Injury,1,0,2,0,0,95,40,2,55
7478,15,Chevrolet,Sedans,3.0,29,No Apparent Injury,1,0,3,1,0,0,40,0,-40
7479,21,Honda,Sedans,19.0,28,Suspected Serious Injury,1,0,4,0,0,0,45,2,-45
7480,21,Honda,Sedans,19.0,29,Suspected Serious Injury,1,0,4,0,0,0,45,2,-45
7481,21,Jeep,SUVs,4.0,26,No Apparent Injury,1,0,4,0,0,0,45,2,-45
7482,21,Jeep,SUVs,4.0,22,No Apparent Injury,1,0,4,0,0,0,45,2,-45
7483,10,Ford,Sedans,2.0,33,Possible Injury,1,0,2,0,0,0,30,0,-30
7484,21,Toyota,Sedans,4.0,41,No Apparent Injury,1,0,1,0,0,67,55,2,12
7485,2,Jeep,SUVs,3.0,66,No Apparent Injury,1,0,1,0,0,67,65,2,2
7486,15,Toyota,Sedans,9.0,25,Possible Injury,0,0,2,0,0,42,25,0,17
7487,15,Ford,SUVs,12.0,63,Fatal Injury,0,0,2,0,1,33,25,0,8
7488,1,Ford,Pickups,1.0,32,Fatal Injury,0,0,1,0,0,73,35,2,38
7489,11,Toyota,SUVs,1.0,84,Possible Injury,1,0,1,1,0,14,30,0,-16
7490,19,Hyundai,SUVs,4.0,39,No Apparent Injury,1,0,3,0,0,0,30,1,-30
7491,16,Honda,Sedans,12.0,23,No Apparent Injury,1,0,3,0,0,0,40,0,-40
7492,10,GMC,SUVs,2.0,67,Fatal Injury,0,2,1,0,1,47,50,0,-3
7493,11,BMW,Sedans,8.0,78,Fatal Injury,1,0,3,0,0,0,40,0,-40
7494,23,Honda,Sedans,11.0,23,Fatal Injury,0,0,1,0,0,60,30,2,30
7495,2,BMW,SUVs,19.0,68,Fatal Injury,0,1,1,0,1,88,65,2,23
7496,20,Honda,Sedans,10.0,31,Fatal Injury,0,1,1,0,1,43,30,2,13
7497,0,Toyota,Sedans,19.0,22,Fatal Injury,0,1,2,0,0,95,50,2,45
7498,0,Toyota,Sedans,19.0,24,Fatal Injury,0,1,2,0,0,95,50,2,45
7499,0,GMC,SUVs,4.0,32,Fatal Injury,0,0,2,0,0,49,50,2,-1
7500,1,BMW,Sedans,5.0,42,Fatal Injury,0,0,2,1,0,90,55,2,35
7501,22,Chevrolet,Sedans,14.0,19,Suspected Serious Injury,1,0,1,0,0,91,50,2,41
7502,22,Chevrolet,Sedans,14.0,21,Fatal Injury,1,0,1,0,0,91,50,2,41
7503,21,Honda,SUVs,3.0,43,No Apparent Injury,1,0,1,0,0,70,65,2,5
7504,21,Honda,SUVs,3.0,41,No Apparent Injury,1,0,1,0,0,70,65,2,5
7505,12,Chevrolet,Sedans,10.0,40,Possible Injury,1,0,3,1,0,0,55,0,-55
7506,13,BMW,Sedans,20.0,21,Fatal Injury,1,0,2,0,0,0,70,0,-70
7507,13,BMW,Sedans,20.0,5,Suspected Serious Injury,1,0,2,0,0,0,70,0,-70
7508,17,Chevrolet,SUVs,16.0,19,Suspected Serious Injury,0,0,3,0,0,0,55,0,-55
7509,15,Ford,Sedans,13.0,65,Suspected Serious Injury,1,0,3,0,0,0,55,0,-55
7510,15,Ford,Sedans,13.0,59,Suspected Serious Injury,1,0,3,0,0,0,55,0,-55
7511,15,Ford,Sedans,13.0,57,Fatal Injury,1,0,3,0,0,0,55,0,-55
7512,11,Chevrolet,Sedans,5.0,33,Fatal Injury,1,0,5,1,0,0,70,0,-70
7513,8,Chevrolet,Pickups,1.0,67,No Apparent Injury,1,0,3,0,0,0,55,1,-55
7514,14,Ford,Sedans,5.0,53,Suspected Minor Injury,1,0,3,0,0,79,70,0,9
7515,14,Ford,Sedans,5.0,51,Fatal Injury,1,0,3,0,0,79,70,0,9
7516,14,Ford,Sedans,5.0,56,Fatal Injury,1,0,3,0,0,79,70,0,9
7517,14,Chevrolet,Pickups,13.0,54,Possible Injury,1,0,3,0,1,72,70,0,2
7518,14,Chevrolet,Pickups,13.0,56,Suspected Minor Injury,1,0,3,0,1,72,70,0,2
7519,20,Ford,SUVs,17.0,71,No Apparent Injury,1,0,2,0,0,0,55,1,-55
7520,20,Ford,SUVs,17.0,25,Suspected Minor Injury,1,0,2,0,0,0,55,1,-55
7521,13,Ford,Pickups,17.0,37,Suspected Minor Injury,0,0,3,1,0,0,70,0,-70
7522,13,Ford,Pickups,17.0,33,Suspected Minor Injury,1,0,3,1,0,0,70,0,-70
7523,13,Ford,Pickups,17.0,6,Suspected Minor Injury,1,0,3,1,0,0,70,0,-70
7524,13,Ford,Pickups,17.0,8,Suspected Minor Injury,1,0,3,1,0,0,70,0,-70
7525,13,Ford,Pickups,17.0,8,Suspected Minor Injury,1,0,3,1,0,0,70,0,-70
7526,15,Chevrolet,Pickups,16.0,51,Fatal Injury,0,1,1,0,0,84,50,0,34
7527,16,Honda,Sedans,21.0,35,Fatal Injury,1,0,4,0,0,0,55,0,-55
7528,16,BMW,Sedans,10.0,26,Possible Injury,1,0,4,0,0,0,55,0,-55
7529,5,Dodge,Pickups,3.0,30,Possible Injury,1,0,2,1,0,59,55,1,4
7530,7,BMW,Sedans,16.0,18,Fatal Injury,0,0,1,0,0,89,55,0,34
